,0,1,2,3,4,5,6,7
37,0.0,-0.34798593,-0.868321749,-1.8533066999999999,-2.00789795,-2.1873062,-2.01584655,-2.10172345
38,0.0,-0.327882925,-0.820706175,-1.75049229,-1.90607084,-2.09584061,-1.88825204,-1.98393498
39,0.0,-0.344087031,-0.857372844,-1.83006559,-2.00000541,-2.22138734,-2.0050679,-2.10676107
40,0.0,-0.33876637,-0.8480212570000001,-1.80913664,-1.94499829,-2.09577645,-2.00416533,-2.1111072
41,0.0,-0.36172794,-0.906334663,-1.9343013999999998,-2.07020129,-2.21125123,-2.11368985,-2.23628065
42,0.0,-0.425608235,-1.05971626,-2.26455638,-2.40905757,-2.5777841,-2.49295012,-2.68726994
43,0.0,-0.373213,-0.93142713,-1.98878044,-2.11324846,-2.23773329,-2.17678472,-2.30925653
44,0.0,-0.314072874,-0.781893638,-1.66839612,-1.77230123,-1.87096166,-1.81506847,-1.9051601000000002
45,0.0,-0.26405919899999997,-0.65647418,-1.40012285,-1.51101201,-1.61965056,-1.5164611000000001,-1.61205718
46,0.0,-0.290687827,-0.726911207,-1.54946294,-1.74425458,-1.99527468,-1.67247351,-1.74487666
47,0.0,-0.20702047399999998,-0.517762203,-1.10164287,-1.24261646,-1.40483313,-1.18065489,-1.22568277
48,0.0,-0.163878107,-0.408020255,-0.868551994,-0.982444868,-1.09608165,-0.929284795,-0.9460665779999999
49,0.0,-0.141482331,-0.35066156,-0.74738496,-0.860254625,-0.967208285,-0.787078803,-0.803775624
50,0.0,-0.134439464,-0.335223868,-0.712823489,-0.78838468,-0.8245623,-0.770427862,-0.7898141670000001
51,0.0,-0.105818601,-0.262624762,-0.559202359,-0.630164119,-0.667265598,-0.592850279,-0.606673507
52,0.0,-0.0886877294,-0.220988225,-0.469605184,-0.5383307270000001,-0.576486606,-0.506203716,-0.52487066
53,0.0,-0.0814705329,-0.20339317,-0.431777632,-0.495249884,-0.530803195,-0.46956973700000004,-0.486281189
54,0.0,-0.0845240205,-0.210752467,-0.44768322200000005,-0.503179765,-0.52946772,-0.49861936100000004,-0.515334715
55,0.0,-0.152306991,-0.378510281,-0.806084664,-0.971857925,-1.01138598,-0.854203677,-0.889303222
56,0.0,-0.20050668100000002,-0.497978531,-1.06143687,-1.282301,-1.31703179,-1.0911069,-1.10222435
57,0.0,-0.183509814,-0.456183821,-0.971862668,-1.14790633,-1.17508518,-1.00776777,-1.01894022
58,0.0,-0.154116531,-0.382615585,-0.8151356540000001,-0.887450062,-0.9197369240000001,-0.874853917,-0.886004365
59,0.0,-0.18045694699999998,-0.44916275899999997,-0.9564926559999999,-1.02044567,-1.04900162,-1.0279588,-1.03914897
60,0.0,-0.272892362,-0.6794542309999999,-1.44890958,-1.61526638,-1.82510753,-1.54856044,-1.55934533
61,0.0,-0.313599324,-0.786597801,-1.67680556,-1.9012053,-2.22125566,-1.79182483,-1.81459413
62,0.0,-0.381508345,-0.9622583840000001,-2.0538813,-2.28878564,-2.61197912,-2.24711219,-2.36690515
63,0.0,-0.38764450899999997,-0.977543605,-2.0868747,-2.31054432,-2.62228304,-2.25573093,-2.37113418
64,0.0,-0.327291126,-0.820877034,-1.7504476999999998,-1.94998733,-2.200482,-1.89484271,-1.96039002
65,0.0,-0.46136705299999997,-1.15412796,-2.46779154,-2.73130485,-3.08842161,-2.68589957,-2.81042221
66,0.0,-0.45866320899999996,-1.14446024,-2.44680238,-2.75358758,-2.94241137,-2.6245597999999997,-2.72622889
67,0.0,-0.37480442,-0.9382590059999999,-2.00307175,-2.26880982,-2.41491191,-2.15826462,-2.24937992
68,0.0,-0.24339655100000002,-0.60727859,-1.29382016,-1.40584906,-1.51071609,-1.43081916,-1.51535205
69,0.0,-0.226472893,-0.5650500620000001,-1.20347348,-1.31088615,-1.41030654,-1.34366758,-1.42789255
70,0.0,-0.18347054100000001,-0.457142504,-0.973228215,-1.08000198,-1.18267664,-1.07070088,-1.12674406
71,0.0,-0.180491887,-0.451498175,-0.960012622,-1.09360371,-1.24598979,-1.04804934,-1.09091586
72,0.0,-0.152237693,-0.378884661,-0.8064790140000001,-0.95251213,-1.13220278,-0.858319013,-0.8778638879999999
73,0.0,-0.109436202,-0.271960233,-0.578797363,-0.653016873,-0.709401025,-0.642418409,-0.6786161999999999
74,0.0,-0.109697252,-0.272829946,-0.580458291,-0.681560009,-0.783616902,-0.618246218,-0.637740946
75,0.0,-0.0764521898,-0.190365692,-0.40456081200000005,-0.47005054700000004,-0.505774791,-0.43926252,-0.45566279299999995
76,0.0,-0.0798986737,-0.199020991,-0.422912378,-0.495490482,-0.548237521,-0.45867991,-0.478157305
77,0.0,-0.0774631436,-0.192912036,-0.40995204799999996,-0.480107467,-0.521551503,-0.442178869,-0.45887352600000003
78,0.0,-0.0694998604,-0.172961022,-0.367615817,-0.422255691,-0.448930485,-0.40393701600000004,-0.42309524299999995
79,0.0,-0.080051202,-0.200178103,-0.42462172299999995,-0.471837165,-0.494904057,-0.47930558700000003,-0.5231819870000001
80,0.0,-0.07110811019999999,-0.177301586,-0.376515439,-0.42904046799999995,-0.45962807899999997,-0.41454469299999996,-0.436599631
81,0.0,-0.0947498506,-0.236124225,-0.501803588,-0.556692008,-0.588846196,-0.545566753,-0.5706374679999999
82,0.0,-0.13523073300000002,-0.33604668600000004,-0.715488392,-0.7874320859999999,-0.820352906,-0.779201631,-0.801507933
83,0.0,-0.225504079,-0.560393557,-1.19468893,-1.3547764,-1.5647328999999999,-1.27820035,-1.30338472
84,0.0,-0.27450833399999996,-0.6817511390000001,-1.45450504,-1.62871205,-1.85191701,-1.5707219,-1.59187734
85,0.0,-0.277334249,-0.690789016,-1.47307632,-1.61829537,-1.79420086,-1.56787413,-1.58928195
86,0.0,-0.363783873,-0.910122935,-1.94266639,-2.14736562,-2.41414925,-2.06426023,-2.08977437
87,0.0,-0.410517099,-1.03072712,-2.20187687,-2.41510387,-2.69423598,-2.36514847,-2.43977236
88,0.0,-0.517285359,-1.28639933,-2.75164849,-2.99045041,-3.31998747,-3.04656442,-3.25339463
89,0.0,-0.585902733,-1.46020701,-3.12650747,-3.35452293,-3.67630958,-3.49446949,-3.8455233
90,0.0,-0.44537693899999997,-1.11369189,-2.38066708,-2.61138085,-2.92115481,-2.61040935,-2.74198249
91,0.0,-0.321085452,-0.802234041,-1.71122378,-1.85898755,-2.01521701,-1.89117293,-2.00607479
92,0.0,-0.311879211,-0.7740094409999999,-1.6522148,-1.80564746,-1.97769165,-1.79627393,-1.88318389
93,0.0,-0.409669371,-1.01894667,-2.17704653,-2.33644802,-2.51646539,-2.43773543,-2.68361088
94,0.0,-0.287176019,-0.723437469,-1.54015835,-1.7211083999999999,-1.9432553,-1.66902959,-1.75186963
95,0.0,-0.229800985,-0.57328523,-1.22112391,-1.40847019,-1.65709174,-1.3110146,-1.36733069
96,0.0,-0.187500747,-0.465087021,-0.991529476,-1.14355403,-1.32879002,-1.06663427,-1.10011057
97,0.0,-0.13063191400000002,-0.32506724800000003,-0.691702687,-0.765040892,-0.813540085,-0.760942892,-0.7996702459999999
98,0.0,-0.11867782199999999,-0.297287338,-0.630807782,-0.718266805,-0.7939895240000001,-0.6846587559999999,-0.7041793340000001
99,0.0,-0.09828874550000001,-0.245207349,-0.5209057770000001,-0.601792396,-0.660539519,-0.555835815,-0.5747197039999999
100,0.0,-0.08395847640000001,-0.209116352,-0.444417513,-0.5117399779999999,-0.547065382,-0.482179951,-0.501661527
101,0.0,-0.0950079703,-0.23688021399999998,-0.5033096229999999,-0.5727085279999999,-0.613454352,-0.543327503,-0.5655286429999999
102,0.0,-0.0787808881,-0.195356328,-0.41597083,-0.476936267,-0.515004534,-0.44907361799999995,-0.46294242399999996
103,0.0,-0.0839505917,-0.20951310899999998,-0.444863725,-0.503271759,-0.540319896,-0.483779026,-0.505662255
104,0.0,-0.0831472357,-0.20671237,-0.43966810100000003,-0.483996617,-0.5081800710000001,-0.49902826,-0.533654262
105,0.0,-0.12795121199999998,-0.318184402,-0.6771972079999999,-0.7355059279999999,-0.7559220959999999,-0.758817408,-0.7950646159999999
106,0.0,-0.14605522599999998,-0.366314845,-0.7775238609999999,-0.872389517,-0.9693173079999999,-0.849609486,-0.879047358
107,0.0,-0.175805673,-0.44127495200000005,-0.937189154,-1.03919686,-1.1422337,-1.01331009,-1.04357282
108,0.0,-0.227258011,-0.565388113,-1.20503839,-1.31922488,-1.43660429,-1.29905164,-1.33267237
109,0.0,-0.282106941,-0.703458331,-1.49992238,-1.68469413,-1.9218034,-1.61011818,-1.64113614
110,0.0,-0.304212201,-0.761198849,-1.62284971,-1.83898534,-2.12778235,-1.7375608,-1.76835057
111,0.0,-0.291821331,-0.7319620179999999,-1.5595386999999998,-1.74778198,-1.98885355,-1.68751862,-1.71874992
112,0.0,-0.35404528700000004,-0.8835507340000001,-1.88597717,-2.0954842,-2.37497278,-2.03207958,-2.06288357
113,0.0,-0.379694163,-0.9471091209999999,-2.02252868,-2.24498996,-2.5540287,-2.19370188,-2.25418916
114,0.0,-0.34433196299999996,-0.858416499,-1.83221298,-1.9943943,-2.17706281,-1.99746476,-2.0808452
115,0.0,-0.344831396,-0.862203995,-1.83981115,-2.01866835,-2.23380871,-2.02403714,-2.10347382
116,0.0,-0.32237915,-0.801745655,-1.71117049,-1.89288964,-2.10992934,-1.87480915,-1.93462704
117,0.0,-0.282827654,-0.70591462,-1.50494268,-1.66805104,-1.87366881,-1.64181366,-1.69541696
118,0.0,-0.251723794,-0.624909576,-1.33298103,-1.50801372,-1.72247783,-1.45284976,-1.48363364
119,0.0,-0.223497295,-0.560577594,-1.19235335,-1.36509194,-1.5912931000000001,-1.2826449,-1.33202911
120,0.0,-0.193663361,-0.48232081600000004,-1.02715152,-1.18094983,-1.37773293,-1.11673086,-1.14689602
121,0.0,-0.134369165,-0.33645579,-0.7143349290000001,-0.821212043,-0.934016339,-0.7799640259999999,-0.81359713
122,0.0,-0.11942132300000001,-0.298062363,-0.6333684239999999,-0.7191014509999999,-0.7962588740000001,-0.6964881390000001,-0.7272180640000001
123,0.0,-0.12022956800000001,-0.299424006,-0.636818779,-0.7204748409999999,-0.7887324809999999,-0.700500186,-0.733237914
124,0.0,-0.0911397072,-0.22618384800000002,-0.48151975700000005,-0.55025177,-0.595094488,-0.529971699,-0.55973385
125,0.0,-0.10260678,-0.255725376,-0.5435278889999999,-0.609896285,-0.64797043,-0.611048813,-0.6441928370000001
126,0.0,-0.08751016119999999,-0.218682323,-0.46410284700000004,-0.527650474,-0.5696679179999999,-0.509390961,-0.5400683589999999
127,0.0,-0.14569849599999998,-0.36515337,-0.7752494059999999,-0.8931177370000001,-0.9338904659999999,-0.8368542729999999,-0.8671226959999999
128,0.0,-0.161555317,-0.40507731399999997,-0.860255525,-0.976689299,-1.01429483,-0.928594771,-0.957858152
129,0.0,-0.164759267,-0.41003380700000003,-0.8729770379999999,-0.9323306920000001,-0.9664490990000001,-0.967982899,-0.999592602
130,0.0,-0.221302307,-0.549489811,-1.17162237,-1.32614144,-1.51574817,-1.24962726,-1.28038382
131,0.0,-0.23950180000000001,-0.595040765,-1.26885711,-1.41806048,-1.60193964,-1.37608027,-1.40587215
132,0.0,-0.226081846,-0.564923108,-1.20275991,-1.33075424,-1.47005444,-1.31404864,-1.34504084
133,0.0,-0.26749703,-0.6717098709999999,-1.4300235000000001,-1.58424871,-1.76456137,-1.57738949,-1.61399511
134,0.0,-0.254260769,-0.634787897,-1.35252383,-1.50419033,-1.68673406,-1.46025177,-1.48992067
135,0.0,-0.29185487600000004,-0.728244682,-1.55286588,-1.71652386,-1.91930968,-1.69542334,-1.72759172
136,0.0,-0.34139079299999997,-0.850354763,-1.81507583,-1.98750925,-2.21253008,-2.00901397,-2.09981478
137,0.0,-0.314279465,-0.785531648,-1.67530347,-1.84952666,-2.07666023,-1.84521062,-1.93172923
138,0.0,-0.261841112,-0.653386925,-1.39248637,-1.48013764,-1.55284439,-1.55681955,-1.64706533
139,0.0,-0.24315177600000001,-0.603098323,-1.2865761,-1.39014455,-1.48329499,-1.43424879,-1.49296381
140,0.0,-0.24117585800000002,-0.600325984,-1.27962014,-1.37967634,-1.46674726,-1.40773275,-1.46384957
141,0.0,-0.186824147,-0.46861201799999996,-0.995757973,-1.05502673,-1.07900682,-1.10196571,-1.15102037
142,0.0,-0.2324136,-0.5788014260000001,-1.23342966,-1.37699194,-1.55133784,-1.32322093,-1.37629259
143,0.0,-0.202207148,-0.507087281,-1.07802571,-1.17880679,-1.27659001,-1.17075245,-1.20403575
144,0.0,-0.21705094800000002,-0.538248422,-1.14796598,-1.27824583,-1.44049874,-1.22968293,-1.26038945
145,0.0,-0.185971933,-0.464236466,-0.987832688,-1.0882378000000001,-1.20178588,-1.04758191,-1.07954847
146,0.0,-0.16192903,-0.40236472700000003,-0.8570494959999999,-0.9224979440000001,-0.960317799,-0.9100163990000001,-0.940133267
147,0.0,-0.16602113300000002,-0.411679571,-0.8775353229999999,-0.941358125,-0.98306589,-0.942804858,-0.973458996
148,0.0,-0.144821866,-0.36012724700000004,-0.766683137,-0.823086292,-0.86338906,-0.813031389,-0.8435010359999999
149,0.0,-0.13525104,-0.33982646299999997,-0.7206026870000001,-0.7717380220000001,-0.810610426,-0.765456111,-0.795465702
150,0.0,-0.160066181,-0.397465158,-0.846783062,-0.915484747,-0.980458191,-0.900880805,-0.9305972659999999
151,0.0,-0.208601268,-0.522086584,-1.11067628,-1.20743394,-1.32663465,-1.20916371,-1.24294751
152,0.0,-0.173821014,-0.436838054,-0.92735529,-1.01757834,-1.11568356,-0.99158175,-1.02344849
153,0.0,-0.179002419,-0.44590741899999997,-0.949299285,-1.03092999,-1.10993572,-1.01730385,-1.04954388
154,0.0,-0.21501725300000002,-0.536285056,-1.14205963,-1.24529425,-1.37355404,-1.23175322,-1.26185094
155,0.0,-0.233986995,-0.58452981,-1.24477952,-1.36805301,-1.51897978,-1.3421544,-1.37313875
156,0.0,-0.22877124,-0.57263936,-1.21875663,-1.33957911,-1.50262398,-1.33244446,-1.36450016
157,0.0,-0.300858603,-0.749196379,-1.5982617000000001,-1.79914327,-2.11396028,-1.72345003,-1.7552993000000001
158,0.0,-0.323271618,-0.803400397,-1.71486716,-1.91961453,-2.22698897,-1.86759693,-1.90012987
159,0.0,-0.368982994,-0.929192308,-1.98278766,-2.19347349,-2.48782718,-2.15079483,-2.20821158
160,0.0,-0.35144364,-0.877584756,-1.87306797,-2.10040648,-2.42268565,-2.03224667,-2.10602532
161,0.0,-0.357842572,-0.899643117,-1.91939194,-2.1410918,-2.44346726,-2.10326019,-2.19966816
162,0.0,-0.338974989,-0.846589432,-1.80649657,-2.00854771,-2.27861196,-1.97748787,-2.07111332
163,0.0,-0.29933375,-0.751451641,-1.60115325,-1.77610791,-2.00443446,-1.75621525,-1.8301946
164,0.0,-0.30206877,-0.7502071840000001,-1.601069,-1.7429768,-1.91822651,-1.72158075,-1.77094551
165,0.0,-0.299583019,-0.745221012,-1.59000366,-1.68407138,-1.76414879,-1.71080336,-1.76195092
166,0.0,-0.259246112,-0.643071744,-1.37206225,-1.46845897,-1.55005923,-1.46588611,-1.51342173
167,0.0,-0.189744617,-0.471928384,-1.00534462,-1.10643563,-1.20663158,-1.06055943,-1.09411082
168,0.0,-0.180503384,-0.44945789799999997,-0.957005529,-1.03955898,-1.11353733,-1.02245624,-1.05431333
169,0.0,-0.154532373,-0.385082204,-0.819349305,-0.887610748,-0.940384432,-0.867248235,-0.900787606
170,0.0,-0.150634186,-0.374888324,-0.79795479,-0.864736376,-0.9062789590000001,-0.8414125020000001,-0.870458011
171,0.0,-0.145004844,-0.363422614,-0.771554367,-0.8384878579999999,-0.8857052809999999,-0.8187001770000001,-0.852357762
172,0.0,-0.141835365,-0.352107706,-0.7500296329999999,-0.8051198409999999,-0.8532045140000001,-0.793796994,-0.8244425940000001
173,0.0,-0.145408385,-0.36106517200000005,-0.7690810990000001,-0.82485328,-0.8690846390000001,-0.8168422409999999,-0.8502851029999999
174,0.0,-0.151623318,-0.37728312700000005,-0.803114982,-0.856342068,-0.89996689,-0.8649158929999999,-0.895627469
175,0.0,-0.167546468,-0.41624516200000006,-0.8867413679999999,-0.94012822,-0.973217268,-0.965790429,-0.99909458
176,0.0,-0.211790063,-0.525163527,-1.12001634,-1.17302736,-1.21028047,-1.24557623,-1.27907902
177,0.0,-0.19583794699999998,-0.48842177299999995,-1.03977076,-1.10629726,-1.15594176,-1.12667472,-1.15872808
178,0.0,-0.179651877,-0.449159166,-0.955173443,-1.01290572,-1.05167648,-1.04409129,-1.07438891
179,0.0,-0.187769771,-0.46731273100000004,-0.995295888,-1.04518276,-1.07030435,-1.09454279,-1.12468029
180,0.0,-0.22092794,-0.549779599,-1.1715852,-1.22210061,-1.24405352,-1.2929768999999998,-1.32476135
181,0.0,-0.24869360399999998,-0.619291236,-1.32008352,-1.41302243,-1.50808389,-1.4517596000000001,-1.48221686
182,0.0,-0.290867779,-0.723419794,-1.54334739,-1.67129445,-1.81757911,-1.67497017,-1.70818262
183,0.0,-0.336132427,-0.8405974209999999,-1.79338125,-2.01817425,-2.3369934,-1.92714302,-1.95943553
184,0.0,-0.383431484,-0.9537081270000001,-2.03702675,-2.19828725,-2.40279958,-2.25297059,-2.33098133
185,0.0,-0.335125062,-0.836742559,-1.78541514,-1.94756559,-2.14680508,-1.98535376,-2.0532798999999997
186,0.0,-0.372604736,-0.9313217770000001,-1.9883555,-2.18016606,-2.44744953,-2.15277185,-2.21819143
187,0.0,-0.259855693,-0.647333077,-1.37999551,-1.44430304,-1.47395819,-1.56191755,-1.63508116
188,0.0,-0.26567262,-0.666465085,-1.41905141,-1.47768051,-1.51719483,-1.63081302,-1.80105845
189,0.0,-0.282247803,-0.70578223,-1.50417588,-1.57162274,-1.62487358,-1.72265835,-1.90275624
190,0.0,-0.26044465,-0.648349992,-1.38236533,-1.48685716,-1.58210741,-1.53575588,-1.66223934
191,0.0,-0.19307752,-0.484078335,-1.02892903,-1.13151393,-1.2444212,-1.10668094,-1.18233716
192,0.0,-0.18951108100000003,-0.470549645,-1.00290099,-1.0645052,-1.11718068,-1.08561449,-1.13867713
193,0.0,-0.165111115,-0.41374378700000003,-0.8789173640000001,-0.93117957,-0.973536878,-0.962645147,-1.01323319
194,0.0,-0.141331724,-0.353302454,-0.750687683,-0.801549372,-0.835475905,-0.801040015,-0.8355647890000001
195,0.0,-0.129659763,-0.325796345,-0.690714279,-0.7378187270000001,-0.7703497159999999,-0.7370808609999999,-0.7667503590000001
196,0.0,-0.125592072,-0.31412783,-0.667057462,-0.713854144,-0.747222591,-0.7022750759999999,-0.718263579
197,0.0,-0.13607722,-0.337487738,-0.7190871790000001,-0.7732479959999999,-0.812960245,-0.756073095,-0.772228155
198,0.0,-0.130067218,-0.327366537,-0.69361981,-0.7446075990000001,-0.7812246209999999,-0.732585312,-0.752251901
199,0.0,-0.138361576,-0.346981054,-0.736352738,-0.787513638,-0.8207595609999999,-0.78618182,-0.815475533
200,0.0,-0.155384018,-0.38820749200000004,-0.825287922,-0.872786625,-0.902221825,-0.8863444540000001,-0.903025358
201,0.0,-0.162479562,-0.40411438200000005,-0.8605143340000001,-0.9147584190000001,-0.950518155,-0.926365918,-0.945919792
202,0.0,-0.213400372,-0.5309255429999999,-1.13134182,-1.19042593,-1.2325355,-1.24902955,-1.27544434
203,0.0,-0.193528767,-0.484294702,-1.02995085,-1.10270621,-1.15975601,-1.12597107,-1.14566227
204,0.0,-0.295582174,-0.739261336,-1.57590774,-1.73546021,-1.94484072,-1.69683064,-1.71850122
205,0.0,-0.288176903,-0.7200651140000001,-1.5349846999999999,-1.68527624,-1.86400682,-1.65286789,-1.67550773
206,0.0,-0.35723505899999997,-0.899326603,-1.91850281,-2.08245032,-2.26854044,-2.0595179,-2.10518864
207,0.0,-0.345646006,-0.8620813359999999,-1.83999578,-1.99843532,-2.18010927,-2.00134379,-2.07485935
208,0.0,-0.397821207,-0.9949065690000001,-2.12500542,-2.35800983,-2.68252822,-2.33794697,-2.44068671
209,0.0,-0.42757493799999996,-1.0638097,-2.2733642999999994,-2.46513486,-2.71192458,-2.53585853,-2.63792206
210,0.0,-0.33722637200000005,-0.8482877059999999,-1.80879378,-1.96510424,-2.14483668,-1.99951586,-2.09798491
211,0.0,-0.286070184,-0.712656464,-1.51987517,-1.6023344,-1.65813843,-1.69986091,-1.78938948
212,0.0,-0.254652605,-0.639448668,-1.36088521,-1.43919425,-1.48924677,-1.50630205,-1.5882128999999998
213,0.0,-0.2506979,-0.628821469,-1.33843073,-1.4182328000000002,-1.48537315,-1.47803675,-1.55096383
214,0.0,-0.192896326,-0.485212342,-1.03038034,-1.11992156,-1.20011754,-1.11477014,-1.17474615
215,0.0,-0.18239160399999998,-0.45350865799999995,-0.966080116,-1.05226251,-1.13220302,-1.03213032,-1.08386189
216,0.0,-0.173177353,-0.430487469,-0.91698514,-1.00754553,-1.10152927,-0.970062764,-1.00636826
217,0.0,-0.162957928,-0.40676344600000003,-0.86513873,-0.944445773,-1.02760336,-0.917648162,-0.954054712
218,0.0,-0.14502062,-0.360922772,-0.768150991,-0.836988507,-0.901206856,-0.803264548,-0.819478259
219,0.0,-0.14105249,-0.350238596,-0.745982825,-0.806329291,-0.8517161759999999,-0.7803799029999999,-0.793958478
220,0.0,-0.136621765,-0.34197141799999997,-0.7261854959999999,-0.780861886,-0.819303971,-0.7621769490000001,-0.7761762209999999
221,0.0,-0.141533481,-0.351683849,-0.74887286,-0.791638225,-0.827209702,-0.7819026929999999,-0.79527347
222,0.0,-0.14777285,-0.36673051700000003,-0.781328755,-0.8256001209999999,-0.85637832,-0.819128065,-0.833056804
223,0.0,-0.149603285,-0.37551488899999996,-0.79691154,-0.855942533,-0.893004175,-0.8382445829999999,-0.8579040459999999
224,0.0,-0.100288061,-0.24985474600000002,-0.531107396,-0.596353545,-0.6388066720000001,-0.577686326,-0.602766841
225,0.0,-0.10103911199999999,-0.253274974,-0.536998857,-0.5941486429999999,-0.6218254089999999,-0.598773889,-0.618357292
226,0.0,-0.128352157,-0.320693319,-0.681318227,-0.7461686590000001,-0.776042323,-0.7682089120000001,-0.789421596
227,0.0,-0.131328003,-0.326325262,-0.6947673740000001,-0.771155355,-0.8067995370000001,-0.787308951,-0.808910597
228,0.0,-0.167705054,-0.41753667200000005,-0.8888767870000001,-0.9922209540000001,-1.09100379,-0.985564936,-1.00434594
229,0.0,-0.28288301,-0.702305257,-1.49859475,-1.71285519,-2.01038808,-1.60858706,-1.63099686
230,0.0,-0.32730982,-0.8147588579999999,-1.73886974,-1.93079508,-2.18478286,-1.84136578,-1.86107036
231,0.0,-0.41347559,-1.04237289,-2.22682444,-2.45098588,-2.75757284,-2.3831097000000003,-2.48127359
232,0.0,-0.400461109,-1.01320284,-2.16361622,-2.36124226,-2.59424649,-2.37325789,-2.5192491
233,0.0,-0.37216322700000004,-0.930316865,-1.98618193,-2.16441426,-2.40196376,-2.19113208,-2.33059526
234,0.0,-0.356545341,-0.887668438,-1.89520444,-2.00751392,-2.12228087,-2.10180567,-2.23957638
235,0.0,-0.243837859,-0.608841368,-1.29694684,-1.35474067,-1.37815729,-1.43239215,-1.49492291
