0,1,2,3,4,5,6,7
1.04,1.03880138,1.03743912,1.03418639,1.03376815,1.0336772,1.0334514,1.03309439
1.04,1.03859759,1.03699067,1.03320147,1.03250373,1.03210931,1.03258786,1.03245566
1.04,1.03854357,1.0369392,1.0330584,1.03246957,1.03186146,1.03243776,1.03228987
1.04,1.03760078,1.03471182,1.02827189,1.02732715,1.02599982,1.02656813,1.02622096
1.04,1.03814804,1.0361528,1.0313346,1.0305457,1.02969526,1.03029461,1.02997552
1.04,1.03782477,1.03526026,1.02944447,1.02764032,1.02496868,1.02858892,1.02844424
1.04,1.03746519,1.03445254,1.02770404,1.02671462,1.02560467,1.02603829,1.02589932
1.04,1.03850066,1.03677378,1.03272831,1.03251332,1.03239058,1.03156396,1.03140761
1.04,1.03768168,1.03477214,1.02844518,1.02799445,1.02755104,1.02632032,1.02545005
1.04,1.0379397,1.03543835,1.02985657,1.02939866,1.02874119,1.02879522,1.02824846
1.04,1.03857474,1.03695696,1.03311937,1.03245902,1.03149867,1.03221643,1.0319449
1.04,1.03829489,1.03614254,1.03144485,1.03105799,1.03058987,1.03073256,1.0300608
1.04,1.03914285,1.03822019,1.03589026,1.03558302,1.03520806,1.03545289,1.03533924
1.04,1.03855781,1.03673775,1.03275103,1.03228362,1.03210826,1.03218881,1.03208081
1.04,1.03890564,1.03755001,1.0345190999999998,1.03434879,1.03420811,1.03384899,1.03348034
1.04,1.03867883,1.0369718,1.03329952,1.03291105,1.03261186,1.03296296,1.03271335
1.04,1.03898665,1.03772125,1.03490759,1.03461461,1.0344761999999998,1.03453638,1.03437842
1.04,1.03943946,1.03885281,1.03731154,1.03712961,1.03696445,1.03708971,1.03696983
1.04,1.03857368,1.03671405,1.03274793,1.03223684,1.03201027,1.03232726,1.03228537
1.04,1.03872306,1.03709595,1.03355257,1.0330476999999998,1.03266241,1.033159,1.0328535
1.04,1.03884721,1.03743154,1.03424678,1.03377349,1.03365151,1.03374775,1.03369201
1.04,1.03913065,1.03814101,1.03575416,1.03557228,1.0354238000000002,1.03515227,1.03510965
1.04,1.03885921,1.03756722,1.03446799,1.03409372,1.03390673,1.03377853,1.03347287
1.04,1.0384542,1.03653494,1.03228315,1.03203952,1.03180327,1.0316819,1.03163998
1.04,1.03783452,1.03520586,1.02935047,1.02750317,1.02488017,1.02865207,1.02845653
1.04,1.03799406,1.03558347,1.03016255,1.02965408,1.02891222,1.02859045,1.02854239
1.04,1.03651978,1.03209796,1.02267709,1.02126261,1.01887329,1.02107521,1.02093563
1.04,1.03791894,1.03551283,1.02997956,1.02920247,1.02799554,1.0289589,1.02835793
1.04,1.03723852,1.03394756,1.02661913,1.02582077,1.02447141,1.02435979,1.0241413
1.04,1.03792679,1.0357011,1.03036312,1.02970941,1.02868236,1.02893299,1.0283086
1.04,1.03678858,1.03271806,1.02401035,1.0226083,1.02022016,1.0221117,1.02161414
1.04,1.03836741,1.03649692,1.03211641,1.03116078,1.03051053,1.0312772,1.03099604
1.04,1.03765708,1.03469054,1.02827983,1.02777102,1.02756465,1.02648425,1.02578815
1.04,1.03780789,1.03505362,1.0290593,1.02852846,1.02825126,1.02798571,1.02727229
1.04,1.03801379,1.03545131,1.02996746,1.02966765,1.02933601,1.02892958,1.02845197
1.04,1.03905767,1.03799778,1.03542321,1.03513313,1.03480079,1.03483286,1.03450408
1.04,1.03912096,1.03813655,1.03573109,1.03535195,1.03486947,1.03544226,1.03536459
1.04,1.03886281,1.03748352,1.03434803,1.03375864,1.03341335,1.03400429,1.03392652
1.04,1.03917414,1.03821658,1.03593896,1.03534153,1.03492095,1.03572713,1.03560956
1.04,1.03934434,1.03862785,1.03682364,1.03656584,1.03637714,1.03656154,1.03647735
1.04,1.03885732,1.03742287,1.03425388,1.03381745,1.03356824,1.03410023,1.03407037
1.04,1.03929592,1.03850969,1.03657036,1.03623563,1.03578235,1.03636336,1.03624645
1.04,1.03935135,1.03865708,1.03687687,1.03658248,1.03618026,1.03671508,1.0366853
1.04,1.0385658000000002,1.03672947,1.03275366,1.03254129,1.03235969,1.03251434,1.03247245
1.04,1.03936507,1.03860723,1.03684017,1.03651205,1.03633558,1.03654546,1.0364918
1.04,1.03906705,1.03787594,1.03527563,1.03481529,1.03464506,1.03451739,1.03447558
1.04,1.0390289,1.03782999,1.03513604,1.03470421,1.0345803,1.03436129,1.03413319
1.04,1.03934313,1.03860764,1.03679418,1.03653761,1.03638948,1.03631596,1.03616037
1.04,1.03902793,1.03789796,1.03522793,1.03447077,1.03406007,1.03472195,1.03455824
1.04,1.0387903,1.03753004,1.03432685,1.03351445,1.03226927,1.033856,1.03380818
1.04,1.03827304,1.03634627,1.03176934,1.03073488,1.02967653,1.0313318,1.03128987
1.04,1.0358587,1.03058966,1.01944182,1.01695063,1.01337236,1.01843191,1.01822442
1.04,1.03539524,1.02942358,1.01695146,1.01525169,1.01234905,1.01477445,1.01365012
1.04,1.0374519,1.03441899,1.02763246,1.02668128,1.02569594,1.02578324,1.02548543
1.04,1.03812233,1.03603468,1.03109049,1.03071273,1.03023702,1.03014108,1.02976454
1.04,1.03833801,1.03634347,1.03182242,1.03137797,1.03110329,1.03098001,1.03049343
1.04,1.03918153,1.03833252,1.03611966,1.03588905,1.03576488,1.03561497,1.0355433
1.04,1.03829372,1.03611542,1.0314024,1.03084923,1.03054731,1.03057173,1.030099
1.04,1.03914501,1.03823389,1.03591428,1.03544262,1.03510752,1.03542652,1.03531886
1.04,1.03892128,1.03760496,1.03462394,1.03432007,1.03399464,1.03357883,1.03348208
1.04,1.03914473,1.03812773,1.03576199,1.03527218,1.03504525,1.03517839,1.03494811
1.04,1.03927825,1.03841881,1.03641512,1.03591013,1.03563205,1.03593685,1.03573982
1.04,1.03929251,1.03842488,1.036454,1.03600586,1.0357844,1.03605297,1.03600375
1.04,1.0395496,1.03901768,1.03775885,1.03753464,1.03733052,1.03741474,1.03738498
1.04,1.03957427,1.0390706,1.03787974,1.03757394,1.03741293,1.03772661,1.0376909
1.04,1.03918506,1.03817708,1.03590946,1.03556473,1.03538422,1.0355235,1.03546268
1.04,1.03963692,1.03924513,1.03823249,1.03799369,1.0377231,1.03801953,1.03798979
1.04,1.03945733,1.03881779,1.03730536,1.03692588,1.03651386,1.03703619,1.03698852
1.04,1.03938003,1.03865686,1.03693468,1.03655332,1.03639928,1.03653203,1.0363326
1.04,1.03950139,1.03896416,1.03758371,1.03740612,1.0372467,1.03713222,1.03695375
1.04,1.03953705,1.03903978,1.037756,1.03746311,1.0371281,1.03742227,1.03736665
1.04,1.03907716,1.03795197,1.03539406,1.03513658,1.03495518,1.03445529,1.0344075
1.04,1.0394677,1.03891876,1.0374553,1.03716498,1.03687375,1.03706299,1.03702129
1.04,1.03907611,1.03801739,1.03548254,1.03459899,1.03315119,1.03505514,1.03500738
1.04,1.03897183,1.03789549,1.03514265,1.03436372,1.03304796,1.03466361,1.03462181
1.04,1.0383997,1.03660813,1.03234323,1.0315637,1.03028172,1.03169737,1.03151684
1.04,1.03748474,1.03456094,1.02792922,1.02638911,1.02365471,1.0266955,1.02636725
1.04,1.03747704,1.03440013,1.02760753,1.02597625,1.02346114,1.02644126,1.02622322
1.04,1.03785917,1.03540142,1.02973482,1.02842818,1.02619097,1.0288007,1.02836476
1.04,1.03834304,1.03645253,1.03201608,1.03143566,1.03105379,1.03094125,1.03019127
1.04,1.03817386,1.03598874,1.03104272,1.03030866,1.0295187,1.02991043,1.02901389
1.04,1.03873342,1.03721342,1.0337384,1.03267284,1.03152463,1.03328387,1.03316395
1.04,1.03910248,1.03818879,1.03578371,1.03526383,1.03444277,1.03511954,1.03480621
1.04,1.03946935,1.03890677,1.03744281,1.03703114,1.03657292,1.03715304,1.03709941
1.04,1.03927666,1.03848266,1.0364971,1.0359719,1.03526177,1.03607265,1.03586709
1.04,1.03949782,1.03893686,1.03754184,1.03712872,1.03655126,1.03728628,1.03723862
1.04,1.03959426,1.03913786,1.03800551,1.03777446,1.03755705,1.03768996,1.0375601
1.04,1.03963556,1.03922818,1.03820967,1.03788405,1.03772552,1.03802648,1.03798482
1.04,1.03952605,1.03897293,1.03765024,1.03730342,1.0370728,1.03737969,1.03733204
1.04,1.03944174,1.03882006,1.03727347,1.03685508,1.03658986,1.0371117,1.0370700000000002
1.04,1.0396767,1.03934657,1.03844581,1.03825228,1.0380476,1.03825375,1.0382121
1.04,1.03936345,1.03861665,1.03684823,1.03638061,1.03618779,1.03642638,1.03631283
1.04,1.03892592,1.03759481,1.03461883,1.03437025,1.03420792,1.03352446,1.03318549
1.04,1.0393759,1.03860933,1.03686762,1.03622157,1.03604668,1.03666609,1.0366184
1.04,1.03936638,1.03861467,1.03685223,1.03655798,1.03615206,1.03647887,1.0363882
1.04,1.03880021,1.03733049,1.03402031,1.0330658,1.03133468,1.03335666,1.03329818
1.04,1.03884704,1.03746534,1.03429484,1.03371828,1.03278549,1.03337809,1.03333026
1.04,1.03928167,1.03855328,1.03660749,1.03608708,1.03527413,1.03623181,1.03616019
1.04,1.03825,1.03613404,1.03137153,1.03072856,1.02971693,1.03075191,1.0306316999999998
1.04,1.03827579,1.03627186,1.03163534,1.03143481,1.03128226,1.03032265,1.03012954
1.04,1.03819846,1.03623355,1.03151341,1.03061752,1.02954834,1.03074137,1.03054204
1.04,1.03737897,1.03420707,1.02718487,1.02638008,1.02508031,1.02524702,1.02466094
1.04,1.03719481,1.03370268,1.02611787,1.02467836,1.02249501,1.02448249,1.02400812
1.04,1.0366009,1.0322526,1.02301655,1.02091217,1.01759003,1.02147186,1.02125887
1.04,1.03833078,1.03637414,1.03186659,1.03119891,1.03026477,1.03095127,1.03029642
1.04,1.03888461,1.03765545,1.03464254,1.03421869,1.03390286,1.03414682,1.03401101
1.04,1.0382977,1.03614943,1.0314596,1.0298721,1.02704279,1.03079255,1.03066631
1.04,1.03901111,1.03794643,1.0352753,1.03451926,1.03314474,1.03492471,1.03483501
1.04,1.03950003,1.03894299,1.0375543,1.03713315,1.03668542,1.03733153,1.03724009
1.04,1.03952621,1.03900165,1.0376849,1.03727812,1.03697896,1.03743823,1.03736669
1.04,1.03951397,1.0389346,1.03757676,1.03726664,1.0369301,1.03724835,1.03721262
1.04,1.0393836,1.03860279,1.03687872,1.03649549,1.03621985,1.03651528,1.03647952
1.04,1.03957264,1.03905024,1.03785306,1.03750893,1.03707587,1.03764564,1.03760992
1.04,1.03914116,1.03807996,1.03569235,1.03549902,1.03527418,1.03554745,1.03551764
1.04,1.0393472,1.03855204,1.03673258,1.03647378,1.03621954,1.03640102,1.03635186
1.04,1.03895544,1.03777833,1.03493409,1.03380349,1.03359281,1.03463511,1.03459331
1.04,1.03932892,1.03863834,1.03681025,1.03625825,1.03602398,1.03651173,1.03645208
1.04,1.03955912,1.03906134,1.03783238,1.03762136,1.03744833,1.03756837,1.03752072
1.04,1.03955427,1.03906711,1.03782809,1.03752811,1.03719182,1.03751972,1.03746975
1.04,1.03918035,1.03833969,1.03612896,1.0354855,1.03472,1.03571043,1.03566867
1.04,1.03886817,1.03754337,1.03444452,1.03350111,1.03279988,1.03389152,1.03365644
